O_ID,D_ID,OD_Number
10000109,10000163,1
10000109,10000164,4
10000109,10000165,1
10000109,10000166,3
10000109,10000167,1
10000109,10000169,3
10000109,10000172,2
10000109,10000175,1
10000109,10000178,5
10000109,10000179,2
10000109,10000180,3
10000109,10000181,6
10000109,10000185,1
10000109,10000186,3
10000109,10000187,2
10000109,10000190,2
10000109,10000191,2
10000110,10000000,2
10000110,10000001,1
10000110,10000006,1
10000110,10000007,7
10000110,10000011,3
10000110,10000012,2
10000110,10000013,1
10000110,10000014,3
10000110,10000016,2
10000110,10000018,2
10000110,10000020,7
10000110,10000024,3
10000110,10000026,5
10000110,10000030,3
10000110,10000031,9
10000110,10000033,15
10000110,10000034,2
10000110,10000035,3
10000110,10000036,1
10000110,10000039,1
10000110,10000043,2
10000110,10000045,1
10000110,10000048,5
10000110,10000049,1
10000110,10000050,2
10000110,10000051,9
10000110,10000052,2
10000110,10000054,5
10000110,10000057,1
10000110,10000058,1
10000110,10000060,1
10000110,10000061,3
10000110,10000062,1
10000110,10000063,1
10000110,10000065,1
10000110,10000067,1
10000110,10000068,1
10000110,10000071,3
10000110,10000072,6
10000110,10000073,7
10000110,10000074,3
10000110,10000075,4
10000110,10000076,5
10000110,10000077,13
10000110,10000079,47
10000110,10000080,10
10000110,10000081,16
10000110,10000086,1
10000110,10000093,7
10000110,10000095,1
10000110,10000096,8
10000110,10000098,1
10000110,10000100,1
10000110,10000101,3
10000110,10000103,1
10000110,10000105,2
10000110,10000106,1
10000110,10000107,2
10000110,10000108,4
10000110,10000109,3
10000110,10000110,64
10000110,10000113,2
10000110,10000114,3
10000110,10000115,2
10000110,10000117,2
10000110,10000125,8
10000110,10000126,7
10000110,10000127,8
10000110,10000129,3
10000110,10000130,3
10000110,10000131,2
10000110,10000134,7
10000110,10000135,1
10000110,10000139,16
10000110,10000140,22
10000110,10000141,11
10000110,10000143,24
10000110,10000144,256
10000110,10000145,15
10000110,10000146,2
10000110,10000147,9
10000110,10000148,5
10000110,10000149,2
10000110,10000150,4
10000110,10000151,125
10000110,10000152,19
10000110,10000153,2
10000110,10000154,72
10000110,10000155,17
10000110,10000158,32
10000110,10000161,34
10000110,10000162,3
10000110,10000164,7
10000110,10000165,11
10000110,10000166,3
10000110,10000168,3
10000110,10000169,18
10000110,10000170,3
10000110,10000172,1
10000110,10000174,1
10000110,10000177,3
10000110,10000178,3
10000110,10000179,6
10000110,10000180,1
10000110,10000181,10
10000110,10000182,3
10000110,10000183,3
10000110,10000184,2
10000110,10000185,2
10000110,10000186,1
10000110,10000187,7
10000110,10000190,2
10000110,10000192,1
10000110,10000193,1
10000111,10000003,1
10000111,10000004,2
10000111,10000007,3
10000111,10000008,2
10000111,10000009,2
10000111,10000011,10
10000111,10000017,1
10000111,10000020,5
10000111,10000021,1
10000111,10000022,2
10000111,10000023,1
10000111,10000024,2
10000111,10000026,1
10000111,10000027,1
10000111,10000028,3
10000111,10000030,7
10000111,10000031,9
10000111,10000032,3
10000111,10000033,16
10000111,10000034,1
10000111,10000035,3
10000111,10000036,1
10000111,10000037,2
10000111,10000040,4
10000111,10000042,3
10000111,10000044,1
10000111,10000046,1
10000111,10000047,2
10000111,10000048,17
10000111,10000050,6
10000111,10000051,14
10000111,10000052,5
10000111,10000053,7
10000111,10000054,3
10000111,10000055,2
10000111,10000057,1
10000111,10000059,3
10000111,10000060,1
10000111,10000061,3
10000111,10000062,1
10000111,10000063,2
10000111,10000065,1
10000111,10000067,2
10000111,10000068,5
10000111,10000069,1
10000111,10000071,1
10000111,10000072,2
10000111,10000073,11
10000111,10000074,3
10000111,10000075,6
10000111,10000076,7
10000111,10000077,29
10000111,10000078,7
10000111,10000079,105
10000111,10000080,13
10000111,10000081,9
10000111,10000082,2
10000111,10000087,1
10000111,10000090,2
10000111,10000091,2
10000111,10000093,12
10000111,10000095,8
10000111,10000096,14
10000111,10000097,3
10000111,10000098,1
10000111,10000100,9
10000111,10000101,5
10000111,10000102,1
10000111,10000105,2
10000111,10000106,10
10000111,10000107,6
10000111,10000108,1
10000111,10000109,2
10000111,10000110,17
10000111,10000111,46
10000111,10000112,6
10000111,10000113,11
10000111,10000114,6
10000111,10000115,3
10000111,10000117,2
10000111,10000118,3
10000111,10000125,8
10000111,10000126,7
10000111,10000127,4
10000111,10000128,5
10000111,10000129,5
10000111,10000130,7
10000111,10000131,7
10000111,10000133,1
10000111,10000134,5
10000111,10000136,1
10000111,10000138,1
10000111,10000139,24
10000111,10000140,37
10000111,10000141,8
10000111,10000143,23
10000111,10000144,242
10000111,10000145,10
10000111,10000146,6
10000111,10000147,5
10000111,10000148,2
10000111,10000150,3
10000111,10000151,114
10000111,10000152,12
10000111,10000153,4
10000111,10000154,92
10000111,10000155,17
10000111,10000156,1
10000111,10000157,1
10000111,10000158,19
10000111,10000159,4
10000111,10000160,2
10000111,10000161,42
10000111,10000162,10
10000111,10000163,4
10000111,10000165,8
10000111,10000166,5
10000111,10000167,3
10000111,10000168,1
10000111,10000169,12
10000111,10000172,2
10000111,10000173,1
10000111,10000174,3
10000111,10000177,1
10000111,10000178,17
10000111,10000179,8
10000111,10000180,8
10000111,10000181,4
10000111,10000182,5
10000111,10000183,1
10000111,10000184,4
10000111,10000185,7
10000111,10000186,1
10000111,10000187,6
10000111,10000191,5
10000111,10000192,1
10000111,10000193,2
10000112,10000003,1
10000112,10000007,1
10000112,10000008,3
10000112,10000011,3
10000112,10000012,1
10000112,10000016,1
10000112,10000017,1
10000112,10000020,9
10000112,10000021,5
10000112,10000022,1
10000112,10000026,2
10000112,10000028,1
10000112,10000029,1
10000112,10000030,5
10000112,10000031,8
10000112,10000032,1
10000112,10000033,16
10000112,10000034,4
10000112,10000035,8
10000112,10000037,4
10000112,10000040,3
10000112,10000041,1
10000112,10000042,2
10000112,10000044,1
10000112,10000047,1
10000112,10000048,15
10000112,10000050,1
10000112,10000051,18
10000112,10000052,3
10000112,10000054,1
10000112,10000057,1
10000112,10000059,1
10000112,10000060,2
10000112,10000063,1
10000112,10000069,3
10000112,10000070,1
10000112,10000071,4
10000112,10000073,12
10000112,10000074,2
10000112,10000075,3
10000112,10000076,2
10000112,10000077,31
10000112,10000078,2
10000112,10000079,60
10000112,10000080,8
10000112,10000081,20
10000112,10000082,1
10000112,10000085,2
10000112,10000088,2
10000112,10000093,4
10000112,10000095,1
10000112,10000096,9
10000112,10000097,1
10000112,10000100,1
10000112,10000101,2
10000112,10000103,1
10000112,10000104,2
10000112,10000106,5
10000112,10000108,1
10000112,10000109,3
10000112,10000111,2
10000112,10000112,26
10000112,10000113,11
10000112,10000114,2
10000112,10000115,1
10000112,10000116,1
10000112,10000117,3
10000112,10000118,2
10000112,10000120,4
10000112,10000121,2
10000112,10000124,1
10000112,10000125,3
10000112,10000126,6
10000112,10000128,2
10000112,10000129,11
10000112,10000130,6
10000112,10000131,3
10000112,10000134,5
10000112,10000135,2
10000112,10000136,2
10000112,10000137,1
10000112,10000138,1
10000112,10000139,33
10000112,10000140,49
10000112,10000141,9
10000112,10000142,3
10000112,10000143,33
10000112,10000144,274
10000112,10000145,13
10000112,10000146,2
10000112,10000147,6
10000112,10000149,1
10000112,10000150,1
10000112,10000151,142
10000112,10000152,12
10000112,10000153,7
10000112,10000154,73
10000112,10000155,15
10000112,10000156,1
10000112,10000157,3
10000112,10000158,25
10000112,10000159,6
10000112,10000160,1
10000112,10000161,42
10000112,10000162,3
10000112,10000163,1
10000112,10000164,4
10000112,10000165,2
10000112,10000166,4
10000112,10000169,16
10000112,10000172,1
10000112,10000174,3
10000112,10000176,3
10000112,10000177,1
10000112,10000178,7
10000112,10000179,4
10000112,10000180,6
10000112,10000181,4
10000112,10000184,3
10000112,10000185,7
10000112,10000191,2
10000112,10000192,4
10000113,10000000,1
10000113,10000004,2
10000113,10000007,12
10000113,10000008,1
10000113,10000011,5
10000113,10000014,1
10000113,10000015,2
10000113,10000019,1
10000113,10000020,4
10000113,10000021,5
10000113,10000022,1
10000113,10000025,2
10000113,10000026,5
10000113,10000028,1
10000113,10000030,3
10000113,10000031,3
10000113,10000032,2
10000113,10000033,12
10000113,10000034,9
10000113,10000035,6
10000113,10000036,2
10000113,10000037,5
10000113,10000040,1
10000113,10000042,1
10000113,10000043,2
10000113,10000048,30
10000113,10000050,3
10000113,10000051,26
10000113,10000052,3
10000113,10000053,3
10000113,10000055,2
10000113,10000058,1
10000113,10000062,1
10000113,10000064,2
10000113,10000068,4
10000113,10000069,5
10000113,10000070,1
10000113,10000071,1
10000113,10000072,2
10000113,10000073,8
10000113,10000074,2
10000113,10000075,3
10000113,10000076,6
10000113,10000077,36
10000113,10000078,3
10000113,10000079,96
10000113,10000080,12
10000113,10000081,21
10000113,10000082,1
10000113,10000083,3
10000113,10000086,2
10000113,10000088,1
10000113,10000090,1
10000113,10000091,1
10000113,10000093,5
10000113,10000095,3
10000113,10000096,21
10000113,10000097,1
10000113,10000099,1
10000113,10000100,3
10000113,10000101,2
10000113,10000103,6
10000113,10000104,1
10000113,10000106,3
10000113,10000107,3
10000113,10000108,6
10000113,10000109,1
10000113,10000110,4
10000113,10000111,5
10000113,10000113,56
10000113,10000114,10
10000113,10000115,17
10000113,10000117,1
10000113,10000118,2
10000113,10000119,2
10000113,10000120,1
10000113,10000123,1
10000113,10000125,10
10000113,10000126,3
10000113,10000128,2
10000113,10000129,11
10000113,10000130,23
10000113,10000131,13
10000113,10000132,1
10000113,10000134,3
10000113,10000136,4
10000113,10000139,30
10000113,10000140,88
10000113,10000141,17
10000113,10000142,2
10000113,10000143,58
10000113,10000144,336
10000113,10000145,8
10000113,10000146,8
10000113,10000147,4
10000113,10000149,4
10000113,10000151,194
10000113,10000152,16
10000113,10000154,123
10000113,10000155,25
10000113,10000156,1
10000113,10000157,2
10000113,10000158,42
10000113,10000160,2
10000113,10000161,69
10000113,10000162,6
10000113,10000163,9
10000113,10000164,7
10000113,10000166,6
10000113,10000167,3
10000113,10000168,3
10000113,10000169,11
10000113,10000170,5
10000113,10000172,2
10000113,10000174,1
10000113,10000175,2
10000113,10000176,2
10000113,10000177,1
10000113,10000178,7
10000113,10000179,6
10000113,10000180,2
10000113,10000181,8
10000113,10000183,2
10000113,10000184,8
10000113,10000185,11
10000113,10000186,9
10000113,10000190,5
10000113,10000191,8
10000113,10000193,2
10000114,10000000,2
10000114,10000007,13
10000114,10000009,4
10000114,10000010,2
10000114,10000011,16
10000114,10000012,1
10000114,10000015,1
10000114,10000016,3
10000114,10000017,3
10000114,10000018,2
10000114,10000020,6
10000114,10000021,5
10000114,10000022,1
10000114,10000024,4
10000114,10000026,1
10000114,10000027,6
10000114,10000030,3
10000114,10000031,3
10000114,10000033,12
10000114,10000034,6
10000114,10000035,6
10000114,10000037,8
10000114,10000038,3
10000114,10000040,1
10000114,10000042,2
10000114,10000048,21
10000114,10000050,5
10000114,10000051,12
10000114,10000052,7
10000114,10000054,1
10000114,10000057,3
10000114,10000059,2
10000114,10000061,1
10000114,10000062,1
10000114,10000063,2
10000114,10000068,1
10000114,10000069,2
10000114,10000070,3
10000114,10000071,6
10000114,10000072,3
10000114,10000073,11
10000114,10000074,1
10000114,10000075,14
10000114,10000076,2
10000114,10000077,36
10000114,10000078,6
10000114,10000079,100
10000114,10000080,29
10000114,10000081,19
10000114,10000082,2
10000114,10000084,1
10000114,10000085,2
10000114,10000086,1
10000114,10000087,5
10000114,10000091,1
10000114,10000093,3
10000114,10000094,3
10000114,10000095,3
10000114,10000096,13
10000114,10000097,1
10000114,10000100,1
10000114,10000101,2
10000114,10000102,2
10000114,10000103,3
10000114,10000104,3
10000114,10000105,1
10000114,10000106,8
10000114,10000107,4
10000114,10000108,12
10000114,10000109,5
10000114,10000110,3
10000114,10000111,1
10000114,10000112,4
10000114,10000113,14
10000114,10000114,58
10000114,10000115,11
10000114,10000116,4
10000114,10000117,2
10000114,10000118,4
10000114,10000119,2
10000114,10000120,1
10000114,10000121,1
10000114,10000125,7
10000114,10000126,6
10000114,10000129,18
10000114,10000130,5
10000114,10000131,12
10000114,10000134,2
10000114,10000136,2
10000114,10000139,42
10000114,10000140,94
10000114,10000141,29
10000114,10000142,1
10000114,10000143,49
10000114,10000144,387
10000114,10000145,17
10000114,10000146,2
10000114,10000147,4
10000114,10000148,2
10000114,10000151,247
10000114,10000152,8
10000114,10000154,143
10000114,10000155,41
10000114,10000157,1
10000114,10000158,32
10000114,10000159,5
10000114,10000160,5
10000114,10000161,74
10000114,10000162,4
10000114,10000165,7
10000114,10000166,3
10000114,10000169,25
10000114,10000170,3
10000114,10000171,3
10000114,10000172,1
10000114,10000174,5
10000114,10000175,2
10000114,10000178,5
10000114,10000179,8
10000114,10000180,9
10000114,10000181,14
10000114,10000182,2
10000114,10000183,1
10000114,10000184,5
10000114,10000185,9
10000114,10000186,2
10000114,10000187,6
10000114,10000190,1
10000114,10000191,5
10000115,10000003,2
10000115,10000004,1
10000115,10000006,1
10000115,10000007,2
10000115,10000010,1
10000115,10000011,9
10000115,10000013,1
10000115,10000014,1
10000115,10000020,1
10000115,10000021,7
10000115,10000022,2
10000115,10000023,2
10000115,10000025,1
10000115,10000026,2
10000115,10000030,5
10000115,10000031,1
10000115,10000032,1
10000115,10000033,17
10000115,10000034,3
10000115,10000035,7
10000115,10000037,2
10000115,10000038,1
10000115,10000039,2
10000115,10000042,4
10000115,10000048,12
10000115,10000049,1
10000115,10000050,6
10000115,10000051,6
10000115,10000052,2
10000115,10000053,2
10000115,10000060,1
10000115,10000061,1
10000115,10000062,2
10000115,10000064,6
10000115,10000069,1
10000115,10000070,1
10000115,10000071,3
10000115,10000073,8
10000115,10000074,1
10000115,10000075,3
10000115,10000076,4
10000115,10000077,20
10000115,10000078,3
10000115,10000079,96
10000115,10000080,6
10000115,10000081,23
10000115,10000082,1
10000115,10000083,1
10000115,10000086,2
10000115,10000088,1
10000115,10000090,2
10000115,10000093,3
10000115,10000094,1
10000115,10000096,5
10000115,10000097,2
10000115,10000100,1
10000115,10000101,1
10000115,10000102,1
10000115,10000103,2
10000115,10000105,2
10000115,10000106,2
10000115,10000107,2
10000115,10000108,2
10000115,10000109,9
10000115,10000110,3
10000115,10000111,1
10000115,10000112,1
10000115,10000113,8
10000115,10000114,5
10000115,10000115,48
10000115,10000116,1
10000115,10000117,6
10000115,10000118,2
10000115,10000119,1
10000115,10000120,2
10000115,10000125,3
10000115,10000127,4
10000115,10000129,5
10000115,10000130,9
10000115,10000131,8
10000115,10000133,2
10000115,10000134,1
10000115,10000135,2
10000115,10000136,6
10000115,10000139,47
10000115,10000140,47
10000115,10000141,11
10000115,10000142,1
10000115,10000143,39
10000115,10000144,278
10000115,10000145,8
10000115,10000146,4
10000115,10000147,4
10000115,10000149,3
10000115,10000150,3
10000115,10000151,160
10000115,10000152,10
10000115,10000153,1
10000115,10000154,96
10000115,10000155,25
10000115,10000157,1
10000115,10000158,22
10000115,10000159,1
10000115,10000160,1
10000115,10000161,43
10000115,10000162,6
10000115,10000163,2
10000115,10000164,2
10000115,10000168,4
10000115,10000169,8
10000115,10000170,5
10000115,10000172,2
10000115,10000174,7
10000115,10000175,3
10000115,10000178,4
10000115,10000179,2
10000115,10000180,7
10000115,10000181,11
10000115,10000183,1
10000115,10000184,3
10000115,10000185,17
10000115,10000186,3
10000115,10000187,3
10000115,10000190,1
10000115,10000191,5
10000115,10000193,2
10000116,10000000,1
10000116,10000001,1
10000116,10000003,1
10000116,10000007,7
10000116,10000011,15
10000116,10000018,1
10000116,10000020,9
10000116,10000021,11
10000116,10000024,1
10000116,10000025,1
10000116,10000030,7
10000116,10000031,4
10000116,10000032,1
10000116,10000033,18
10000116,10000034,2
10000116,10000035,1
10000116,10000040,1
10000116,10000042,1
10000116,10000047,1
10000116,10000048,30
10000116,10000050,7
10000116,10000051,11
10000116,10000057,3
10000116,10000060,3
10000116,10000065,3
10000116,10000066,1
10000116,10000069,1
10000116,10000072,2
10000116,10000073,5
10000116,10000074,3
10000116,10000075,5
10000116,10000076,11
10000116,10000077,26
10000116,10000079,85
10000116,10000080,5
10000116,10000081,20
10000116,10000082,1
10000116,10000084,1
10000116,10000085,2
10000116,10000086,1
10000116,10000087,3
10000116,10000088,2
10000116,10000091,2
10000116,10000093,6
10000116,10000095,1
10000116,10000096,10
10000116,10000100,1
10000116,10000105,1
10000116,10000106,4
10000116,10000107,2
10000116,10000108,1
10000116,10000110,4
10000116,10000111,4
10000116,10000112,1
10000116,10000113,3
10000116,10000115,4
10000116,10000116,25
10000116,10000117,5
10000116,10000118,1
10000116,10000119,1
10000116,10000120,6
10000116,10000124,1
10000116,10000125,11
10000116,10000126,2
10000116,10000128,2
10000116,10000129,2
10000116,10000130,7
10000116,10000131,4
10000116,10000133,1
10000116,10000134,9
10000116,10000135,3
10000116,10000136,13
10000116,10000137,1
10000116,10000139,25
10000116,10000140,66
10000116,10000141,13
10000116,10000142,2
10000116,10000143,38
10000116,10000144,333
10000116,10000145,4
10000116,10000146,5
10000116,10000147,5
10000116,10000148,3
10000116,10000149,1
10000116,10000151,170
10000116,10000152,11
10000116,10000153,2
10000116,10000154,104
10000116,10000155,30
10000116,10000158,29
10000116,10000159,1
10000116,10000160,1
10000116,10000161,54
10000116,10000162,8
10000116,10000163,1
10000116,10000164,2
10000116,10000165,1
10000116,10000168,1
10000116,10000169,20
10000116,10000170,1
10000116,10000171,1
10000116,10000172,3
10000116,10000174,2
10000116,10000175,3
10000116,10000176,2
10000116,10000178,3
10000116,10000179,3
10000116,10000180,3
10000116,10000181,3
10000116,10000184,3
10000116,10000185,6
10000116,10000186,1
10000116,10000187,1
10000116,10000190,3
10000116,10000191,1
10000116,10000192,3
10000117,10000007,5
10000117,10000008,6
10000117,10000009,1
10000117,10000011,14
10000117,10000014,2
10000117,10000016,2
10000117,10000020,2
10000117,10000021,2
10000117,10000023,1
10000117,10000024,1
10000117,10000026,5
10000117,10000030,2
10000117,10000031,9
10000117,10000032,3
10000117,10000033,10
10000117,10000035,2
10000117,10000036,4
10000117,10000037,3
10000117,10000040,4
10000117,10000042,2
10000117,10000045,2
10000117,10000048,27
10000117,10000050,14
10000117,10000051,10
10000117,10000052,1
10000117,10000053,1
10000117,10000054,2
10000117,10000056,1
10000117,10000057,2
10000117,10000058,1
10000117,10000060,3
10000117,10000061,1
10000117,10000063,1
10000117,10000064,1
10000117,10000066,3
10000117,10000068,1
10000117,10000069,3
10000117,10000071,4
10000117,10000072,4
10000117,10000073,5
10000117,10000074,7
10000117,10000076,4
10000117,10000077,31
10000117,10000078,8
10000117,10000079,145
10000117,10000080,9
10000117,10000081,28
10000117,10000082,3
10000117,10000083,2
10000117,10000085,4
10000117,10000086,2
10000117,10000087,2
10000117,10000090,1
10000117,10000093,7
10000117,10000095,3
10000117,10000096,15
10000117,10000097,2
10000117,10000100,3
10000117,10000101,1
10000117,10000104,1
10000117,10000106,6
10000117,10000107,6
10000117,10000110,7
10000117,10000111,2
10000117,10000112,2
10000117,10000113,5
10000117,10000114,8
10000117,10000115,5
10000117,10000117,73
10000117,10000118,4
10000117,10000125,5
10000117,10000126,4
10000117,10000127,2
10000117,10000129,13
10000117,10000130,12
10000117,10000131,4
10000117,10000132,2
10000117,10000134,3
10000117,10000136,17
10000117,10000137,1
10000117,10000139,37
10000117,10000140,91
10000117,10000141,10
10000117,10000142,1
10000117,10000143,37
10000117,10000144,445
10000117,10000145,9
10000117,10000146,1
10000117,10000147,16
10000117,10000150,3
10000117,10000151,212
10000117,10000152,17
10000117,10000154,140
10000117,10000155,25
10000117,10000156,1
10000117,10000158,35
10000117,10000159,1
10000117,10000161,69
10000117,10000162,10
10000117,10000163,2
10000117,10000164,2
10000117,10000165,5
10000117,10000168,2
10000117,10000169,25
10000117,10000171,3
10000117,10000172,5
10000117,10000174,2
10000117,10000175,2
10000117,10000176,3
10000117,10000178,10
10000117,10000179,9
10000117,10000180,6
10000117,10000181,7
10000117,10000183,1
10000117,10000184,4
10000117,10000185,11
10000117,10000186,3
10000117,10000187,3
10000117,10000190,5
10000117,10000191,10
10000117,10000192,1
10000117,10000193,2
10000118,10000000,3
10000118,10000001,1
10000118,10000003,1
10000118,10000006,3
10000118,10000007,4
10000118,10000008,5
10000118,10000011,10
10000118,10000013,1
10000118,10000014,1
10000118,10000019,1
10000118,10000020,2
10000118,10000021,8
10000118,10000022,3
10000118,10000023,1
10000118,10000027,2
10000118,10000028,2
10000118,10000029,3
10000118,10000030,1
10000118,10000031,3
10000118,10000033,18
10000118,10000034,1
10000118,10000035,6
10000118,10000037,1
10000118,10000040,2
10000118,10000042,1
10000118,10000048,14
10000118,10000050,12
10000118,10000051,8
10000118,10000055,1
10000118,10000057,1
10000118,10000059,1
10000118,10000061,1
10000118,10000064,1
10000118,10000069,3
10000118,10000070,5
10000118,10000071,7
10000118,10000073,6
10000118,10000074,2
10000118,10000075,1
10000118,10000077,10
10000118,10000078,6
10000118,10000079,102
10000118,10000080,6
10000118,10000081,15
10000118,10000082,1
10000118,10000086,8
10000118,10000093,6
10000118,10000095,2
10000118,10000096,8
10000118,10000097,3
10000118,10000099,1
10000118,10000100,4
10000118,10000101,3
10000118,10000102,1
10000118,10000106,7
10000118,10000107,6
10000118,10000108,1
10000118,10000109,1
10000118,10000110,1
10000118,10000111,1
10000118,10000113,6
10000118,10000114,6
10000118,10000115,3
10000118,10000116,2
10000118,10000117,3
10000118,10000118,42
10000118,10000119,9
10000118,10000120,2
10000118,10000125,7
10000118,10000128,1
10000118,10000129,12
10000118,10000130,9
10000118,10000131,3
10000118,10000133,1
10000118,10000134,1
10000118,10000136,2
10000118,10000138,1
10000118,10000139,26
10000118,10000140,71
10000118,10000141,15
10000118,10000142,3
10000118,10000143,35
10000118,10000144,301
10000118,10000145,12
10000118,10000146,5
10000118,10000147,4
10000118,10000148,3
10000118,10000149,1
10000118,10000150,1
10000118,10000151,156
10000118,10000152,4
10000118,10000153,2
10000118,10000154,69
10000118,10000155,16
10000118,10000157,1
10000118,10000158,20
10000118,10000160,3
10000118,10000161,51
10000118,10000162,1
10000118,10000164,2
10000118,10000165,1
10000118,10000166,2
10000118,10000167,1
10000118,10000169,11
10000118,10000170,2
10000118,10000171,3
10000118,10000172,1
10000118,10000175,2
10000118,10000176,1
10000118,10000179,3
10000118,10000180,1
10000118,10000181,3
10000118,10000183,3
10000118,10000185,4
10000118,10000187,5
10000118,10000190,2
10000118,10000191,10
10000118,10000192,2
10000119,10000003,1
10000119,10000007,11
10000119,10000008,2
10000119,10000010,1
10000119,10000011,14
10000119,10000013,1
10000119,10000020,7
10000119,10000021,3
10000119,10000022,1
10000119,10000024,1
10000119,10000026,3
10000119,10000028,1
10000119,10000030,5
10000119,10000031,2
10000119,10000033,9
10000119,10000034,4
10000119,10000035,3
10000119,10000037,3
10000119,10000040,3
10000119,10000043,1
10000119,10000046,1
10000119,10000048,17
10000119,10000050,10
10000119,10000051,10
10000119,10000053,3
10000119,10000056,2
10000119,10000063,1
10000119,10000065,1
10000119,10000066,1
10000119,10000068,1
10000119,10000069,1
10000119,10000070,5
10000119,10000071,5
10000119,10000073,4
10000119,10000074,1
10000119,10000075,3
10000119,10000076,6
10000119,10000077,31
10000119,10000078,1
10000119,10000079,79
10000119,10000080,7
10000119,10000081,17
10000119,10000082,3
10000119,10000087,3
10000119,10000088,1
10000119,10000089,4
10000119,10000093,4
10000119,10000095,1
10000119,10000096,7
10000119,10000098,2
10000119,10000101,1
10000119,10000103,1
10000119,10000106,1
10000119,10000107,5
10000119,10000108,2
10000119,10000109,2
10000119,10000110,7
10000119,10000111,1
10000119,10000115,2
10000119,10000116,5
10000119,10000118,14
10000119,10000119,27
10000119,10000120,5
10000119,10000121,2
10000119,10000125,9
10000119,10000127,1
10000119,10000129,2
10000119,10000130,13
10000119,10000131,6
10000119,10000133,3
10000119,10000134,4
10000119,10000135,2
10000119,10000136,4
10000119,10000139,27
10000119,10000140,49
10000119,10000141,18
10000119,10000142,1
10000119,10000143,42
10000119,10000144,287
10000119,10000145,10
10000119,10000146,2
10000119,10000147,4
10000119,10000148,1
10000119,10000150,1
10000119,10000151,130
10000119,10000152,8
10000119,10000154,70
10000119,10000155,21
10000119,10000156,1
10000119,10000157,4
10000119,10000158,22
10000119,10000159,2
10000119,10000161,50
10000119,10000162,5
10000119,10000165,1
10000119,10000166,1
10000119,10000168,5
10000119,10000169,6
10000119,10000170,7
10000119,10000174,4
10000119,10000175,1
10000119,10000176,3
10000119,10000178,3
10000119,10000179,2
10000119,10000180,2
10000119,10000184,1
10000119,10000185,2
10000119,10000186,3
10000119,10000187,3
10000119,10000190,1
10000119,10000192,3
10000120,10000003,2
10000120,10000007,3
10000120,10000008,4
10000120,10000011,17
10000120,10000012,1
10000120,10000013,1
10000120,10000014,1
10000120,10000015,2
10000120,10000018,2
10000120,10000020,12
10000120,10000021,2
10000120,10000022,2
10000120,10000025,1
10000120,10000026,5
10000120,10000030,8
10000120,10000031,3
10000120,10000033,24
10000120,10000034,7
10000120,10000035,5
10000120,10000037,1
10000120,10000040,2
10000120,10000041,1
10000120,10000042,4
10000120,10000043,2
10000120,10000044,1
10000120,10000048,25
10000120,10000049,1
10000120,10000050,15
10000120,10000051,9
10000120,10000052,2
10000120,10000053,1
10000120,10000056,3
10000120,10000057,4
10000120,10000059,2
10000120,10000060,1
10000120,10000062,2
10000120,10000065,2
10000120,10000066,1
10000120,10000067,1
10000120,10000069,3
10000120,10000070,6
10000120,10000071,4
10000120,10000072,3
10000120,10000073,8
10000120,10000074,4
10000120,10000075,2
10000120,10000076,6
10000120,10000077,29
10000120,10000078,8
10000120,10000079,151
10000120,10000080,15
10000120,10000081,31
10000120,10000082,1
10000120,10000083,3
10000120,10000085,2
10000120,10000086,4
10000120,10000088,1
10000120,10000092,1
10000120,10000093,12
10000120,10000095,1
10000120,10000096,21
10000120,10000097,4
10000120,10000098,2
10000120,10000099,5
10000120,10000100,3
10000120,10000101,2
10000120,10000103,4
10000120,10000104,1
10000120,10000105,1
10000120,10000106,7
10000120,10000107,4
10000120,10000109,1
10000120,10000110,1
10000120,10000111,3
10000120,10000112,2
10000120,10000113,2
10000120,10000114,3
10000120,10000115,10
10000120,10000116,2
10000120,10000118,1
10000120,10000119,5
10000120,10000120,29
10000120,10000121,2
10000120,10000122,1
10000120,10000125,10
10000120,10000126,2
10000120,10000128,4
10000120,10000129,13
10000120,10000130,16
10000120,10000131,9
10000120,10000134,3
10000120,10000135,5
10000120,10000136,5
10000120,10000137,2
10000120,10000139,34
10000120,10000140,72
10000120,10000141,15
10000120,10000142,1
10000120,10000143,52
10000120,10000144,372
10000120,10000145,10
10000120,10000146,3
10000120,10000147,5
10000120,10000148,1
10000120,10000150,2
10000120,10000151,182
10000120,10000152,10
10000120,10000153,5
10000120,10000154,118
10000120,10000155,26
10000120,10000157,1
10000120,10000158,33
10000120,10000159,2
10000120,10000161,64
10000120,10000162,1
10000120,10000166,7
10000120,10000168,5
10000120,10000169,21
10000120,10000170,1
10000120,10000171,1
10000120,10000174,3
10000120,10000175,1
10000120,10000176,2
10000120,10000177,1
10000120,10000178,5
10000120,10000179,8
10000120,10000180,5
10000120,10000181,5
10000120,10000182,2
10000120,10000185,9
10000120,10000186,4
10000120,10000187,11
10000120,10000190,3
10000120,10000191,6
10000121,10000001,1
10000121,10000004,1
10000121,10000008,2
10000121,10000009,1
10000121,10000011,12
10000121,10000016,1
10000121,10000018,1
10000121,10000020,4
10000121,10000021,1
10000121,10000022,1
10000121,10000024,3
10000121,10000026,3
10000121,10000028,1
10000121,10000030,3
10000121,10000031,2
10000121,10000032,3
10000121,10000033,7
10000121,10000034,3
10000121,10000035,3
10000121,10000036,2
10000121,10000043,7
10000121,10000044,1
10000121,10000046,2
